observed_date,precipitation_mm,condition,severe,temperature_c,wind_kmh,humidity_pct,visibility_km
2015-02-20,0.4,Despejado,False,28.3,27.5,76,7.2
2015-02-21,25.9,Tormenta,True,26.2,23.0,88,7.1
2015-02-22,0.3,Despejado,False,28.1,19.6,81,10.0
2015-02-23,0.0,Despejado,False,26.1,17.4,86,6.3
2015-02-24,0.1,Despejado,False,30.7,22.0,69,10.7
2015-02-25,0.1,Despejado,False,23.8,17.8,70,10.1
2015-02-26,0.3,Despejado,False,23.4,14.3,88,9.5
2015-02-27,0.1,Despejado,False,24.7,14.0,85,9.5
2015-02-28,0.5,Parcialmente nublado,False,27.1,20.5,79,10.3
2015-03-01,0.2,Despejado,False,25.9,14.0,71,10.6
2015-03-02,0.1,Despejado,False,20.6,9.9,68,7.7
2015-03-03,0.1,Despejado,False,18.3,8.0,76,9.8
2015-03-04,0.4,Parcialmente nublado,False,22.2,5.0,61,10.4
2015-03-05,0.8,Parcialmente nublado,False,17.5,17.1,69,7.5
2015-03-06,0.3,Despejado,False,22.1,24.2,66,11.5
2015-03-07,3.3,Nublado,False,22.3,20.4,77,7.0
2015-03-08,0.1,Despejado,False,20.0,22.3,69,8.7
2015-03-09,0.1,Despejado,False,23.7,29.5,73,10.5
2015-03-10,0.2,Parcialmente nublado,False,24.2,20.9,67,10.7
2015-03-11,0.9,Parcialmente nublado,False,24.5,20.8,87,7.5
2015-03-12,0.1,Parcialmente nublado,False,20.5,37.4,74,8.1
2015-03-13,0.6,Parcialmente nublado,False,21.1,34.9,74,8.9
2015-03-14,2.7,Nublado,False,25.0,9.9,61,10.3
2015-03-15,0.3,Despejado,False,20.8,23.3,59,10.6
2015-03-16,0.3,Despejado,False,18.8,14.9,86,8.5
2015-03-17,5.0,Lluvia ligera,False,20.6,5.0,68,8.6
2015-03-18,0.2,Parcialmente nublado,False,26.5,20.9,63,8.5
2015-03-19,0.4,Despejado,False,22.6,13.8,61,8.1
2015-03-20,0.0,Despejado,False,19.1,15.2,58,10.6
2015-03-21,0.1,Despejado,False,22.3,21.5,66,7.9
2015-03-22,0.1,Despejado,False,25.2,18.3,69,8.7
2015-03-23,6.2,Lluvia ligera,False,17.9,27.6,79,7.5
2015-03-24,0.2,Despejado,False,15.5,28.8,72,7.5
2015-03-25,0.6,Parcialmente nublado,False,22.6,24.1,73,8.1
2015-03-26,6.2,Lluvia ligera,False,24.3,16.5,73,7.2
2015-03-27,0.1,Parcialmente nublado,False,21.4,19.4,78,10.6
2015-03-28,0.1,Parcialmente nublado,False,18.8,19.4,59,9.6
2015-03-29,17.1,Tormenta,True,23.1,19.5,64,9.6
2015-03-30,4.2,Lluvia ligera,False,21.9,17.0,59,8.8
2015-03-31,0.5,Parcialmente nublado,False,21.2,29.8,78,10.8
2015-04-01,17.7,Tormenta,True,26.5,11.2,62,10.9
2015-04-02,0.2,Despejado,False,17.9,35.1,58,11.5
2015-04-03,0.4,Despejado,False,25.7,25.3,80,9.2
2015-04-04,0.3,Despejado,False,17.3,15.5,84,7.4
2015-04-05,2.6,Nublado,False,21.1,23.0,75,8.4
2015-04-06,0.3,Despejado,False,19.8,18.6,64,10.1
2015-04-07,0.1,Despejado,False,20.5,10.1,77,8.4
2015-04-08,0.1,Despejado,False,18.0,31.8,79,9.2
2015-04-09,0.2,Despejado,False,28.7,23.6,72,8.5
2015-04-10,0.3,Despejado,False,19.8,12.1,59,9.5
2015-04-11,0.2,Despejado,False,26.5,25.6,86,7.9
2015-04-12,0.2,Despejado,False,17.4,14.1,61,10.7
2015-04-13,0.4,Despejado,False,19.4,13.8,84,10.1
2015-04-14,0.4,Parcialmente nublado,False,18.9,6.6,65,10.7
2015-04-15,0.4,Despejado,False,21.9,19.1,68,9.5
2015-04-16,0.6,Parcialmente nublado,False,22.1,26.4,64,10.1
2015-04-17,2.2,Nublado,False,20.4,32.4,60,10.2
2015-04-18,0.2,Despejado,False,25.9,11.8,74,10.6
2015-04-19,6.9,Lluvia ligera,False,18.6,11.3,57,11.8
2015-04-20,0.4,Despejado,False,17.4,28.3,57,9.9
2015-04-21,0.0,Despejado,False,19.0,25.4,83,8.3
2015-04-22,0.4,Despejado,False,21.2,28.9,71,8.5
2015-04-23,0.3,Parcialmente nublado,False,22.9,20.6,80,7.8
2015-04-24,0.0,Parcialmente nublado,False,18.7,10.3,81,10.2
2015-04-25,0.2,Despejado,False,22.7,22.8,77,8.4
2015-04-26,0.2,Despejado,False,19.7,12.8,78,9.8
2015-04-27,0.0,Despejado,False,21.3,7.1,73,10.1
2015-04-28,0.3,Despejado,False,16.7,7.9,57,9.3
2015-04-29,0.2,Despejado,False,18.8,5.7,76,8.4
2015-04-30,0.0,Despejado,False,23.4,18.8,74,8.9
2015-05-01,0.4,Despejado,False,27.4,12.5,58,9.5
2015-05-02,0.8,Parcialmente nublado,False,23.4,22.3,71,8.6
2015-05-03,0.1,Despejado,False,18.0,12.1,71,8.4
2015-05-04,0.7,Nublado,False,23.8,5.0,68,8.8
2015-05-05,1.1,Parcialmente nublado,False,24.9,25.1,81,8.5
2015-05-06,7.3,Lluvia ligera,False,19.0,27.8,84,6.5
2015-05-07,8.4,Lluvia ligera,False,19.0,27.5,76,10.1
2015-05-08,0.5,Parcialmente nublado,False,18.6,27.6,63,8.4
2015-05-09,0.4,Despejado,False,16.1,27.1,77,8.9
2015-05-10,0.1,Despejado,False,17.5,20.7,79,8.7
2015-05-11,1.1,Parcialmente nublado,False,18.7,27.4,73,8.9
2015-05-12,0.2,Despejado,False,18.0,5.0,70,8.3
2015-05-13,0.3,Parcialmente nublado,False,22.5,23.2,79,9.7
2015-05-14,0.1,Despejado,False,28.4,25.1,68,10.0
2015-05-15,0.1,Despejado,False,20.8,23.1,65,10.0
2015-05-16,0.1,Despejado,False,16.1,39.0,77,8.7
2015-05-17,0.9,Parcialmente nublado,False,18.1,30.0,68,10.9
2015-05-18,0.8,Parcialmente nublado,False,23.1,5.6,69,9.8
2015-05-19,0.3,Despejado,False,18.9,20.8,81,9.1
2015-05-20,1.6,Nublado,False,17.7,14.1,65,8.8
2015-05-21,0.5,Parcialmente nublado,False,19.5,12.4,68,10.1
2015-05-22,3.1,Nublado,False,19.2,22.5,68,8.8
2015-05-23,0.3,Nublado,False,19.9,20.5,61,9.6
2015-05-24,0.2,Parcialmente nublado,False,23.8,29.2,61,8.9
2015-05-25,0.1,Despejado,False,20.7,23.8,56,8.8
2015-05-26,2.0,Nublado,False,26.7,26.2,82,10.2
2015-05-27,0.3,Despejado,False,22.2,5.0,68,8.9
2015-05-28,0.2,Despejado,False,25.2,18.8,77,9.0
2015-05-29,0.2,Despejado,False,18.6,21.1,71,9.2
2015-05-30,2.8,Nublado,False,22.2,12.7,67,10.8
2015-05-31,0.2,Despejado,False,21.8,22.1,57,10.5
2015-06-01,0.0,Despejado,False,9.3,12.9,78,8.0
2015-06-02,0.1,Despejado,False,15.1,15.0,58,12.1
2015-06-03,0.8,Nublado,False,17.8,26.6,61,9.7
2015-06-04,0.3,Despejado,False,17.8,14.8,64,10.8
2015-06-05,0.3,Parcialmente nublado,False,18.3,17.6,62,8.8
2015-06-06,0.7,Parcialmente nublado,False,14.5,19.9,72,9.7
2015-06-07,0.2,Despejado,False,17.3,8.4,67,11.1
2015-06-08,0.1,Parcialmente nublado,False,13.4,27.1,79,10.2
2015-06-09,0.0,Despejado,False,8.9,5.0,67,7.8
2015-06-10,0.5,Parcialmente nublado,False,13.8,19.9,66,11.6
2015-06-11,0.2,Despejado,False,15.3,14.9,56,12.2
2015-06-12,0.4,Despejado,False,10.0,31.6,71,8.0
2015-06-13,0.2,Despejado,False,15.3,19.5,70,10.6
2015-06-14,0.0,Despejado,False,17.9,12.9,77,7.3
2015-06-15,1.9,Nublado,False,17.6,12.8,83,9.5
2015-06-16,0.4,Despejado,False,9.3,22.0,74,10.5
2015-06-17,0.2,Despejado,False,12.8,23.0,77,10.4
2015-06-18,0.0,Despejado,False,15.1,25.6,79,9.7
2015-06-19,1.4,Nublado,False,11.3,10.9,55,10.6
2015-06-20,0.2,Despejado,False,14.3,12.5,75,7.6
2015-06-21,0.6,Parcialmente nublado,False,11.2,10.3,65,9.7
2015-06-22,1.0,Parcialmente nublado,False,16.1,23.2,65,10.3
2015-06-23,0.3,Despejado,False,8.7,12.1,81,7.4
2015-06-24,0.4,Parcialmente nublado,False,10.1,16.2,56,8.5
2015-06-25,0.1,Despejado,False,18.3,14.7,73,10.4
2015-06-26,5.4,Lluvia ligera,False,9.1,20.9,63,11.6
2015-06-27,1.0,Nublado,False,19.3,12.9,70,7.9
2015-06-28,5.5,Lluvia ligera,False,12.1,24.4,68,11.2
2015-06-29,0.1,Despejado,False,15.9,20.4,78,7.1
2015-06-30,0.3,Despejado,False,15.5,5.0,80,9.2
2015-07-01,3.0,Nublado,False,10.7,11.5,60,9.2
2015-07-02,0.3,Despejado,False,13.8,8.1,70,8.2
2015-07-03,0.0,Parcialmente nublado,False,14.2,19.2,64,11.3
2015-07-04,0.2,Despejado,False,13.1,28.1,74,7.6
2015-07-05,0.3,Despejado,False,11.4,22.8,77,10.7
2015-07-06,5.5,Lluvia ligera,False,10.5,28.3,61,9.8
2015-07-07,0.5,Nublado,False,13.4,37.6,58,11.6
2015-07-08,0.0,Despejado,False,13.1,24.9,72,10.4
2015-07-09,0.2,Despejado,False,8.9,25.2,72,10.5
2015-07-10,0.2,Despejado,False,10.1,6.6,69,8.9
2015-07-11,6.0,Lluvia ligera,False,13.9,7.2,82,7.5
2015-07-12,0.0,Despejado,False,20.2,19.1,77,10.4
2015-07-13,0.2,Despejado,False,20.3,22.5,55,10.3
2015-07-14,0.1,Despejado,False,16.2,8.0,68,9.3
2015-07-15,0.3,Despejado,False,17.8,8.7,81,8.2
2015-07-16,0.4,Despejado,False,13.8,14.4,80,10.5
2015-07-17,24.6,Tormenta,True,14.7,25.4,76,8.3
2015-07-18,0.1,Despejado,False,12.0,23.8,75,8.2
2015-07-19,0.2,Despejado,False,12.5,29.7,77,10.4
2015-07-20,1.0,Parcialmente nublado,False,14.9,19.5,58,9.9
2015-07-21,0.0,Despejado,False,14.1,5.0,57,11.1
2015-07-22,0.2,Despejado,False,16.7,25.5,68,8.7
2015-07-23,0.3,Despejado,False,14.5,35.0,64,11.6
2015-07-24,0.0,Despejado,False,17.4,22.2,54,12.4
2015-07-25,0.1,Despejado,False,13.9,19.5,59,11.2
2015-07-26,0.2,Despejado,False,10.5,15.0,56,9.3
2015-07-27,4.4,Lluvia ligera,False,15.3,34.1,65,9.1
2015-07-28,0.3,Despejado,False,12.5,8.5,57,10.9
2015-07-29,0.3,Despejado,False,13.6,14.0,55,12.0
2015-07-30,13.6,Tormenta,True,9.4,18.7,69,9.1
2015-07-31,0.3,Despejado,False,11.1,21.9,53,11.0
2015-08-01,0.2,Despejado,False,12.9,28.1,61,11.7
2015-08-02,2.4,Nublado,False,16.8,23.2,66,10.9
2015-08-03,0.4,Despejado,False,16.6,17.6,66,10.8
2015-08-04,0.2,Despejado,False,18.0,5.0,63,9.0
2015-08-05,0.1,Despejado,False,14.4,19.5,80,10.0
2015-08-06,0.8,Parcialmente nublado,False,14.7,15.7,54,10.2
2015-08-07,0.1,Parcialmente nublado,False,11.5,13.7,79,6.9
2015-08-08,0.2,Despejado,False,16.8,21.6,52,12.3
2015-08-09,0.2,Despejado,False,9.5,14.1,64,10.7
2015-08-10,13.8,Tormenta,True,17.1,14.9,59,10.8
2015-08-11,0.3,Despejado,False,13.2,20.8,74,10.2
2015-08-12,0.4,Despejado,False,12.1,10.1,79,8.0
2015-08-13,18.2,Tormenta,True,11.4,23.2,78,9.5
2015-08-14,0.4,Despejado,False,10.3,30.4,54,9.0
2015-08-15,0.1,Despejado,False,10.2,11.4,76,9.9
2015-08-16,0.2,Despejado,False,10.7,16.3,58,10.2
2015-08-17,0.0,Parcialmente nublado,False,11.8,19.3,66,9.1
2015-08-18,0.2,Despejado,False,13.5,14.4,76,10.0
2015-08-19,0.1,Despejado,False,12.1,24.0,52,9.7
2015-08-20,0.9,Parcialmente nublado,False,9.2,18.3,55,9.1
2015-08-21,0.1,Despejado,False,13.5,23.4,65,10.4
2015-08-22,0.2,Parcialmente nublado,False,17.0,23.4,68,11.2
2015-08-23,0.2,Despejado,False,18.9,13.5,78,9.8
2015-08-24,0.0,Despejado,False,16.0,21.7,53,11.1
2015-08-25,0.2,Despejado,False,17.9,16.4,65,10.8
2015-08-26,1.1,Parcialmente nublado,False,11.5,22.7,63,11.1
2015-08-27,0.8,Parcialmente nublado,False,12.2,11.9,67,11.5
2015-08-28,0.4,Despejado,False,11.5,39.2,52,9.0
2015-08-29,0.2,Despejado,False,15.2,22.7,57,12.0
2015-08-30,0.3,Despejado,False,17.2,5.0,68,9.3
2015-08-31,0.2,Despejado,False,13.5,24.8,54,10.2
2015-09-01,0.2,Despejado,False,19.6,26.1,55,8.7
2015-09-02,0.1,Despejado,False,23.9,32.7,71,8.6
2015-09-03,0.4,Parcialmente nublado,False,21.9,26.4,70,8.6
2015-09-04,0.3,Despejado,False,28.0,21.8,63,9.6
2015-09-05,53.2,Alerta de inundación,True,26.8,26.4,52,9.4
2015-09-06,0.6,Nublado,False,20.9,13.6,60,9.0
2015-09-07,0.0,Despejado,False,17.5,24.8,70,9.4
2015-09-08,0.2,Despejado,False,17.1,25.2,69,10.3
2015-09-09,0.3,Despejado,False,19.3,19.0,76,9.4
2015-09-10,0.1,Despejado,False,24.4,17.0,51,11.7
2015-09-11,13.8,Lluvia ligera,False,27.4,28.1,74,8.2
2015-09-12,0.2,Despejado,False,25.0,9.2,56,8.8
2015-09-13,1.2,Nublado,False,27.0,22.1,54,12.2
2015-09-14,0.1,Despejado,False,25.4,12.0,62,9.9
2015-09-15,0.2,Despejado,False,22.5,12.7,72,7.5
2015-09-16,0.4,Despejado,False,25.0,19.9,64,10.5
2015-09-17,19.5,Tormenta,True,22.5,16.3,74,10.9
2015-09-18,0.8,Parcialmente nublado,False,24.3,10.3,63,10.3
2015-09-19,0.4,Despejado,False,24.5,28.0,69,10.5
2015-09-20,0.2,Despejado,False,22.0,25.1,71,10.1
2015-09-21,0.3,Despejado,False,22.9,21.2,51,9.0
2015-09-22,0.1,Despejado,False,24.1,14.6,57,12.0
2015-09-23,0.3,Parcialmente nublado,False,21.1,37.6,77,7.3
2015-09-24,0.0,Despejado,False,21.5,18.0,71,8.7
2015-09-25,1.5,Nublado,False,25.9,30.1,63,11.4
2015-09-26,0.1,Despejado,False,26.7,15.8,56,8.4
2015-09-27,34.7,Tormenta,True,16.9,21.9,57,12.0
2015-09-28,0.3,Despejado,False,19.7,17.8,73,8.2
2015-09-29,12.4,Lluvia ligera,False,23.5,21.8,65,9.9
2015-09-30,1.4,Nublado,False,24.3,25.6,74,8.9
2015-10-01,7.0,Lluvia ligera,False,20.5,23.4,66,10.3
2015-10-02,7.5,Lluvia ligera,False,20.0,18.9,72,9.5
2015-10-03,0.8,Parcialmente nublado,False,22.3,14.4,67,7.7
2015-10-04,0.2,Despejado,False,26.0,11.2,72,10.1
2015-10-05,0.3,Despejado,False,26.3,12.9,73,8.4
2015-10-06,0.0,Despejado,False,23.2,25.8,74,9.3
2015-10-07,9.4,Lluvia ligera,False,23.3,25.3,51,11.4
2015-10-08,0.5,Parcialmente nublado,False,16.7,26.2,62,10.4
2015-10-09,0.1,Despejado,False,27.9,9.9,52,10.1
2015-10-10,0.2,Despejado,False,24.4,17.2,52,12.2
2015-10-11,13.7,Lluvia ligera,False,27.0,21.6,67,10.9
2015-10-12,13.2,Tormenta,True,21.5,14.7,64,8.6
2015-10-13,0.2,Despejado,False,22.0,19.5,64,10.1
2015-10-14,2.2,Nublado,False,17.5,14.4,63,10.6
2015-10-15,0.2,Despejado,False,17.9,14.5,66,10.3
2015-10-16,1.1,Parcialmente nublado,False,26.4,13.4,75,9.8
2015-10-17,7.8,Lluvia ligera,False,25.5,16.0,61,9.1
2015-10-18,12.5,Lluvia ligera,False,26.8,20.6,52,9.7
2015-10-19,0.2,Despejado,False,24.3,32.7,52,10.2
2015-10-20,0.1,Despejado,False,23.9,29.7,65,7.9
2015-10-21,0.6,Parcialmente nublado,False,23.3,14.0,65,9.7
2015-10-22,11.4,Lluvia ligera,False,25.8,14.5,73,7.4
2015-10-23,0.1,Parcialmente nublado,False,26.0,23.1,74,10.0
2015-10-24,5.5,Lluvia ligera,False,24.4,23.7,59,11.1
2015-10-25,10.2,Lluvia ligera,False,24.8,16.6,68,10.5
2015-10-26,0.4,Despejado,False,23.5,11.5,48,11.6
2015-10-27,0.2,Despejado,False,16.9,24.6,62,11.1
2015-10-28,12.0,Lluvia ligera,False,15.8,13.4,66,11.1
2015-10-29,0.1,Despejado,False,25.5,18.4,76,9.0
2015-10-30,2.3,Nublado,False,21.8,12.3,74,9.9
2015-10-31,2.6,Nublado,False,20.9,5.0,69,10.4
2015-11-01,0.9,Parcialmente nublado,False,22.5,22.9,57,8.6
2015-11-02,0.3,Despejado,False,28.1,12.7,63,11.8
2015-11-03,0.3,Despejado,False,27.1,21.0,51,11.1
2015-11-04,0.3,Despejado,False,21.1,17.4,52,9.5
2015-11-05,0.1,Parcialmente nublado,False,26.3,12.3,61,9.9
2015-11-06,0.4,Despejado,False,25.4,7.2,66,8.3
2015-11-07,0.5,Parcialmente nublado,False,26.4,39.1,49,10.6
2015-11-08,0.3,Despejado,False,28.5,24.6,68,11.0
2015-11-09,2.3,Nublado,False,17.6,19.5,55,10.3
2015-11-10,1.6,Nublado,False,21.8,27.1,68,10.9
2015-11-11,0.9,Parcialmente nublado,False,21.9,20.5,66,8.0
2015-11-12,4.7,Lluvia ligera,False,23.8,14.2,63,11.5
2015-11-13,0.0,Despejado,False,22.4,9.0,48,9.9
2015-11-14,0.3,Despejado,False,21.3,16.8,48,9.8
2015-11-15,0.2,Despejado,False,19.9,13.7,56,10.5
2015-11-16,88.7,Alerta de inundación,True,24.2,22.9,47,9.5
2015-11-17,0.2,Despejado,False,27.6,15.2,57,12.0
2015-11-18,0.0,Despejado,False,24.7,17.5,58,11.9
2015-11-19,0.4,Despejado,False,21.2,32.7,69,8.4
2015-11-20,1.0,Nublado,False,20.8,14.1,67,8.9
2015-11-21,0.5,Nublado,False,23.3,32.6,48,11.5
2015-11-22,1.7,Nublado,False,20.6,17.2,56,10.1
2015-11-23,0.7,Parcialmente nublado,False,22.7,23.2,75,7.2
2015-11-24,0.2,Despejado,False,20.0,23.4,55,9.5
2015-11-25,0.2,Despejado,False,18.9,17.7,65,8.2
2015-11-26,0.1,Despejado,False,25.8,14.4,52,10.1
2015-11-27,0.3,Parcialmente nublado,False,21.2,15.8,67,8.3
2015-11-28,0.3,Despejado,False,23.9,18.8,53,12.1
2015-11-29,0.5,Parcialmente nublado,False,29.6,5.0,55,12.0
2015-11-30,0.2,Despejado,False,28.7,16.5,61,9.6
2015-12-01,0.2,Despejado,False,32.6,19.1,61,8.7
2015-12-02,0.5,Parcialmente nublado,False,23.8,15.3,52,8.6
2015-12-03,13.7,Tormenta,True,21.1,10.1,55,12.0
2015-12-04,0.2,Despejado,False,25.4,21.9,49,8.8
2015-12-05,0.1,Despejado,False,34.4,12.5,62,10.0
2015-12-06,0.3,Despejado,False,28.8,22.8,61,10.8
2015-12-07,1.2,Parcialmente nublado,False,27.7,25.6,69,10.0
2015-12-08,0.3,Despejado,False,21.1,17.5,50,9.8
2015-12-09,0.5,Parcialmente nublado,False,23.4,23.2,68,10.6
2015-12-10,2.8,Nublado,False,30.5,18.6,72,10.3
2015-12-11,0.1,Despejado,False,32.2,21.3,48,12.3
2015-12-12,85.3,Alerta de inundación,True,31.4,15.2,74,10.6
2015-12-13,3.5,Nublado,False,22.5,20.5,67,11.0
2015-12-14,0.1,Parcialmente nublado,False,23.3,5.0,58,12.1
2015-12-15,0.8,Parcialmente nublado,False,20.8,18.9,69,7.5
2015-12-16,0.2,Despejado,False,30.1,15.0,66,11.3
2015-12-17,0.1,Despejado,False,28.2,22.2,70,11.0
2015-12-18,0.1,Despejado,False,30.9,12.8,55,9.6
2015-12-19,0.3,Despejado,False,31.3,33.3,53,10.5
2015-12-20,0.1,Despejado,False,21.1,22.4,73,7.2
2015-12-21,0.1,Despejado,False,24.2,11.7,56,10.9
2015-12-22,81.4,Alerta de inundación,True,25.5,13.3,52,10.7
2015-12-23,0.4,Despejado,False,26.1,18.1,45,9.6
2015-12-24,0.2,Despejado,False,28.4,23.6,49,11.6
2015-12-25,1.1,Parcialmente nublado,False,22.4,5.0,57,10.9
2015-12-26,2.8,Nublado,False,30.9,27.4,63,10.2
2015-12-27,0.3,Despejado,False,21.8,14.7,57,9.9
2015-12-28,1.0,Parcialmente nublado,False,24.4,15.0,70,8.3
2015-12-29,0.2,Despejado,False,32.3,12.7,61,11.9
2015-12-30,3.6,Lluvia ligera,False,29.7,13.6,74,7.7
2015-12-31,0.3,Despejado,False,27.4,16.4,65,10.9
2016-01-01,0.3,Nublado,False,29.9,13.7,85,6.5
2016-01-02,0.6,Parcialmente nublado,False,31.1,14.8,64,9.9
2016-01-03,0.3,Despejado,False,31.7,5.0,90,9.5
2016-01-04,1.1,Parcialmente nublado,False,34.1,5.9,78,8.0
2016-01-05,0.9,Parcialmente nublado,False,23.9,18.2,86,6.9
2016-01-06,0.0,Despejado,False,25.9,5.0,74,11.0
2016-01-07,14.2,Tormenta,True,28.4,15.7,65,10.5
2016-01-08,0.2,Despejado,False,31.0,6.8,80,7.6
2016-01-09,0.1,Despejado,False,31.8,20.2,69,7.4
2016-01-10,0.2,Despejado,False,24.5,7.1,90,8.9
2016-01-11,0.1,Despejado,False,28.3,23.2,67,9.6
2016-01-12,1.2,Nublado,False,28.7,27.4,62,10.7
2016-01-13,0.2,Despejado,False,25.6,10.9,73,10.9
2016-01-14,0.0,Despejado,False,30.2,5.0,83,9.7
2016-01-15,0.7,Nublado,False,22.0,17.8,81,9.7
2016-01-16,6.5,Lluvia ligera,False,25.4,5.0,67,10.4
2016-01-17,1.1,Parcialmente nublado,False,29.3,13.9,66,10.3
2016-01-18,0.3,Despejado,False,24.8,5.0,63,8.2
2016-01-19,1.0,Parcialmente nublado,False,33.5,11.9,81,8.2
2016-01-20,0.2,Despejado,False,29.7,26.8,63,10.2
2016-01-21,1.0,Parcialmente nublado,False,28.7,11.6,82,8.1
2016-01-22,11.9,Lluvia ligera,False,27.0,21.7,85,8.4
2016-01-23,0.0,Despejado,False,28.4,14.4,78,9.8
2016-01-24,0.2,Despejado,False,25.5,12.7,69,9.3
2016-01-25,0.6,Parcialmente nublado,False,23.2,17.8,89,7.6
2016-01-26,0.3,Despejado,False,33.3,22.1,82,10.0
2016-01-27,0.2,Parcialmente nublado,False,27.8,16.7,83,7.5
2016-01-28,0.0,Despejado,False,23.5,15.4,68,10.1
2016-01-29,24.2,Tormenta,True,28.8,9.5,82,10.3
2016-01-30,0.4,Parcialmente nublado,False,29.3,14.6,79,7.4
2016-01-31,0.0,Despejado,False,23.5,16.7,85,7.2
2016-02-01,3.8,Lluvia ligera,False,26.8,25.9,65,8.0
2016-02-02,0.2,Despejado,False,23.9,32.5,66,8.1
2016-02-03,6.1,Lluvia ligera,False,23.8,22.8,78,9.4
2016-02-04,2.3,Nublado,False,23.8,5.0,77,9.3
2016-02-05,0.0,Despejado,False,28.1,13.3,65,8.4
2016-02-06,9.7,Lluvia ligera,False,28.8,10.9,65,9.0
2016-02-07,2.9,Nublado,False,29.2,16.1,89,6.7
2016-02-08,0.0,Parcialmente nublado,False,29.9,22.7,85,7.1
2016-02-09,1.7,Nublado,False,29.4,21.1,85,9.4
2016-02-10,0.3,Despejado,False,30.8,12.1,78,8.3
2016-02-11,0.3,Despejado,False,29.3,20.1,84,9.4
2016-02-12,33.2,Tormenta,True,25.0,23.0,78,10.1
2016-02-13,0.5,Parcialmente nublado,False,28.9,15.4,66,9.2
2016-02-14,0.1,Despejado,False,29.3,13.0,77,7.0
2016-02-15,0.2,Despejado,False,31.8,14.9,70,10.6
2016-02-16,0.2,Despejado,False,23.8,26.2,67,8.0
2016-02-17,0.1,Despejado,False,33.8,8.8,62,8.8
2016-02-18,0.1,Despejado,False,24.9,12.0,74,10.0
2016-02-19,0.9,Nublado,False,31.4,18.8,72,8.0
2016-02-20,0.4,Despejado,False,32.2,19.5,85,7.3
2016-02-21,0.5,Parcialmente nublado,False,28.0,25.5,82,9.8
2016-02-22,0.0,Despejado,False,23.7,23.0,65,8.8
2016-02-23,0.2,Despejado,False,26.1,9.9,81,8.6
2016-02-24,0.3,Despejado,False,27.2,9.4,76,10.0
2016-02-25,0.1,Despejado,False,27.1,25.3,83,7.2
2016-02-26,0.2,Despejado,False,25.1,13.2,68,8.5
2016-02-27,0.3,Despejado,False,24.0,20.8,87,10.2
2016-02-28,3.0,Nublado,False,30.5,23.9,62,10.8
2016-02-29,0.5,Parcialmente nublado,False,27.4,26.4,75,8.8
2016-03-01,0.3,Despejado,False,17.6,24.4,81,9.1
2016-03-02,0.4,Despejado,False,21.6,10.1,64,7.9
2016-03-03,0.4,Despejado,False,22.8,22.2,79,10.6
2016-03-04,0.4,Despejado,False,19.0,20.6,76,10.6
2016-03-05,1.0,Parcialmente nublado,False,21.6,23.3,70,8.7
2016-03-06,0.8,Parcialmente nublado,False,28.1,6.5,63,9.8
2016-03-07,0.3,Despejado,False,19.3,24.3,77,8.6
2016-03-08,0.0,Despejado,False,18.4,5.9,72,7.8
2016-03-09,0.4,Parcialmente nublado,False,26.1,11.8,59,9.4
2016-03-10,0.0,Despejado,False,21.1,15.8,73,7.7
2016-03-11,1.1,Parcialmente nublado,False,24.2,31.2,61,10.9
2016-03-12,0.0,Despejado,False,21.9,12.3,70,8.0
2016-03-13,0.1,Despejado,False,24.7,13.3,74,10.9
2016-03-14,0.1,Despejado,False,17.8,22.9,81,10.5
2016-03-15,0.2,Parcialmente nublado,False,27.4,14.3,72,10.5
2016-03-16,0.3,Despejado,False,24.4,17.2,70,8.8
2016-03-17,0.3,Despejado,False,19.6,13.0,87,7.8
2016-03-18,0.1,Despejado,False,25.0,22.1,81,10.5
2016-03-19,7.9,Lluvia ligera,False,18.4,10.0,73,9.4
2016-03-20,0.3,Parcialmente nublado,False,15.2,42.4,68,10.3
2016-03-21,0.4,Despejado,False,14.4,24.1,72,8.2
2016-03-22,0.1,Despejado,False,18.8,16.6,83,8.9
2016-03-23,0.4,Despejado,False,25.9,24.0,73,8.1
2016-03-24,8.4,Lluvia ligera,False,26.7,11.4,74,10.3
2016-03-25,0.2,Despejado,False,14.3,19.1,86,10.1
2016-03-26,11.0,Lluvia ligera,False,19.6,21.1,77,9.2
2016-03-27,0.3,Despejado,False,22.4,12.5,75,10.6
2016-03-28,0.3,Despejado,False,23.1,20.4,87,9.6
2016-03-29,0.0,Despejado,False,17.4,20.1,85,8.6
2016-03-30,0.3,Despejado,False,22.8,18.3,72,8.1
2016-03-31,0.2,Despejado,False,25.3,21.8,66,9.6
2016-04-01,0.0,Parcialmente nublado,False,14.7,10.2,57,11.0
2016-04-02,0.1,Despejado,False,18.4,12.0,72,8.5
2016-04-03,3.1,Nublado,False,25.4,16.7,79,7.1
2016-04-04,0.0,Despejado,False,20.1,9.2,85,9.2
2016-04-05,0.3,Despejado,False,22.5,34.7,77,9.9
2016-04-06,0.9,Parcialmente nublado,False,24.5,20.4,79,7.9
2016-04-07,27.4,Tormenta,True,19.2,5.0,86,6.4
2016-04-08,0.0,Despejado,False,22.6,20.2,63,8.4
2016-04-09,0.1,Despejado,False,15.9,17.4,57,8.9
2016-04-10,0.1,Despejado,False,22.8,13.4,70,7.9
2016-04-11,0.2,Despejado,False,20.7,22.1,85,6.4
